Crop Number,Variety,GB Grade,Area (ha),County,Producer,Organic
165636,BROOKE,PB,0.15,Ross,Saltire Seed Ltd,No
165637,SHELFORD,PB,0.052,Ross,Saltire Seed Ltd,No
165638,DESIREE,PB,0.055,Ross,Middleton (Rosefarm),No
165639,ESTIMA,PB,0.048,Ross,Middleton (Rosefarm),No
165640,KING EDWARD,PB,0.012,Ross,Middleton (Rosefarm),No
165641,MARIS PEER,PB,0.024,Ross,Middleton (Rosefarm),No
165642,MARIS PIPER,PB,0.055,Ross,Middleton (Rosefarm),No
165643,KING RUSSET,PB,0.11,Ross,McCain Potatoes,No
165644,ROYAL,PB,0.035,Ross,McCain Potatoes,No
165645,INNOVATOR,PB,0.14,Ross,HZPC UK Limited,No
165646,FOXY,E,1,Angus,Classified Crops Limited,No
165647,CARA,SE,3.8,Aberdeen,Dow (Scotland) Limited,No
165648,ULSTER PRINCE,E,0.5,Aberdeen,Dow (Scotland) Limited,No
165649,CARA,SE,0.5,Aberdeen,Dow (Scotland) Limited,No
165650,INNOVATOR,PB,0.014,Ross,HZPC UK Limited,No
165651,SPUNTA,SE,3.5,Aberdeen,Dow (Scotland) Limited,No
165652,ULSTER PRINCE,E,0.6,Aberdeen,Dow (Scotland) Limited,No
165653,INNOVATOR,PB,0.16,Ross,HZPC UK Limited,No
165654,CARA,SE,2.1,Aberdeen,Dow (Scotland) Limited,No
165655,ULSTER PRINCE,E,0.6,Aberdeen,Dow (Scotland) Limited,No
165656,CARA,SE,3.2,Aberdeen,Dow (Scotland) Limited,No
165657,IVORY RUSSET,PB,0.076,Ross,HZPC UK Limited,No
165658,CARA,SE,3.4,Aberdeen,Dow (Scotland) Limited,No
165659,IVORY RUSSET,PB,0.014,Ross,HZPC UK Limited,No
165660,ULSTER PRINCE,S,0.2,Aberdeen,Dow (Scotland) Limited,No
165661,IVORY RUSSET,PB,0.061,Ross,HZPC UK Limited,No
165662,SPUNTA,SE,1.6,Aberdeen,Dow (Scotland) Limited,No
165663,SPUNTA,SE,1.6,Aberdeen,Dow (Scotland) Limited,No
165665,TAURUS,PB,0.17,Ross,HZPC UK Limited,No
165666,SPUNTA,SE,0.4,Aberdeen,Dow (Scotland) Limited,No
165667,KENNEBEC,SE,2.7,Aberdeen,Dow (Scotland) Limited,No
165668,SPUNTA,SE,3.1,Aberdeen,Dow (Scotland) Limited,No
165669,SPUNTA,SE,1.6,Aberdeen,Dow (Scotland) Limited,No
165670,TRIPLE7,PB,0.18,Ross,HZPC UK Limited,No
165671,MARIS BARD,SE,1.8,Aberdeen,Dow (Scotland) Limited,No
165672,MARIS BARD,S,1.2,Aberdeen,Dow (Scotland) Limited,No
165673,MERLIN,SE,1,Angus,Classified Crops Limited,No
165674,MARIS BARD,SE,5,Aberdeen,Dow (Scotland) Limited,No
165675,MERLIN,SE,3.8,Angus,Classified Crops Limited,No
165678,FOREMOST,S,0.1,Dumfries,Jamieson Bros,No
165679,SHARPE'S EXPRESS,S,0.1,Dumfries,Jamieson Bros,No
165680,ARRAN PILOT,S,0.1,Dumfries,Jamieson Bros,No
165682,LANORMA,PB,0.054,Ross,Branston Ltd,No
165683,LANORMA,PB,0.017,Ross,Branston Ltd,No
165684,LANORMA,PB,0.015,Ross,Branston Ltd,No
165685,EPICURE,S,0.1,Dumfries,Jamieson Bros,No
165686,KONDOR,S,0.1,Dumfries,Jamieson Bros,No
165687,DUKE OF YORK,S,0.1,Dumfries,Jamieson Bros,No
165688,PENTLAND JAVELIN,S,0.1,Dumfries,Jamieson Bros,No
165689,ULSTER SCEPTRE,S,0.1,Dumfries,Jamieson Bros,No
165690,AMOUR,S,0.1,Dumfries,Jamieson Bros,No
165692,KONDOR,SE,0.1,Dumfries,Jamieson Bros,No
165693,BLUE BELLE,S,0.1,Dumfries,Jamieson Bros,No
165694,MARIS BARD,E,0.3,Dumfries,Jamieson Bros,No
165695,DUNLUCE,SE,0.1,Dumfries,Jamieson Bros,No
165696,RED DUKE OF YORK,S,0.1,Dumfries,Jamieson Bros,No
165697,INNOVATOR,PB,1.59,Inverness,Organic Potato Growers (Scotland) Ltd,No
165698,INTERNATIONAL KIDNEY,E,0.1,Dumfries,Jamieson Bros,No
165699,SHARPE'S EXPRESS,E,0.3,Dumfries,Jamieson Bros,No
165700,DUKE OF YORK,E,0.6,Dumfries,Jamieson Bros,No
165701,VR 808,PB,0.31,Ross,Stet Potato Ltd for Saltire Seed Ltd,No
165702,VR 808,PB,0.1,Ross,Stet Potato Ltd for Saltire Seed Ltd,No
165703,MARIS BARD,S,0.5,Dumfries,Jamieson Bros,No
165704,EPICURE,SE,0.6,Dumfries,Jamieson Bros,No
165705,AMOUR,S,0.2,Dumfries,Jamieson Bros,No
165706,BLUE BELLE,S,0.2,Dumfries,Jamieson Bros,No
165707,HOME GUARD,SE,0.9,Dumfries,Jamieson Bros,No
165708,EPICURE,E,0.5,Dumfries,Jamieson Bros,No
165709,KERR'S PINK,E,0.3,Dumfries,Jamieson Bros,No
165710,FOREMOST,E,0.4,Dumfries,Jamieson Bros,No
165719,INNOVATOR,S,4.2,Inverness,Organic Potato Growers (Scotland) Ltd,No
165720,OPAL,PB,0.33,Ross,Solana Seeds United Kingdom Ltd,No
165721,IVORY RUSSET,S,5.9,Nairn,Organic Potato Growers (Scotland) Ltd,No
165722,EDISON,PB,0.15,Ross,Solana Seeds United Kingdom Ltd,No
165723,PARIS,PB,0.25,Ross,Mercian Limited,No
165724,EUROSTAR,PB,0.25,Ross,Stet Potato Ltd,No
165725,SH C 1010,PB,0.07,Ross,Stet Potato Ltd,No
165726,INNOVATOR,S,5.9,Moray,Organic Potato Growers (Scotland) Ltd,No
165727,MELODY,PB,0.08,Inverness,Meijer Potato UK,No
165728,ACOUSTIC,PB,0.07,Inverness,Meijer Potato UK,No
165729,ACOUSTIC,PB,0.12,Inverness,Meijer Potato UK,No
165730,GOLDEN WONDER,S,0.2,Angus,I A & E R Laird,No
165731,INNOVATOR,S,11,Moray,Organic Potato Growers (Scotland) Ltd,No
165732,GOLDEN WONDER,E,0.8,Angus,I A & E R Laird,No
165733,IVORY RUSSET,S,0.4,Inverness,Organic Potato Growers (Scotland) Ltd,No
165734,GEORGINA,PB,0.051,Ross,Branston Ltd,No
165735,INNOVATOR,S,3.2,Aberdeen,Organic Potato Growers (Scotland) Ltd,No
165736,IVORY RUSSET,S,2.9,Aberdeen,Organic Potato Growers (Scotland) Ltd,No
165737,ROOSTER,PB,0.05,Ross,IPM Potato Group Ltd,No
165738,CARA,SE,4.1,Angus,Strathmore Potatoes Ltd,No
165739,IVORY RUSSET,S,1.5,Aberdeen,Organic Potato Growers (Scotland) Ltd,No
165740,UMATILLA RUSSET,SE,0.8,Inverness,Organic Potato Growers (Scotland) Ltd,No
165741,IVORY RUSSET,PB,0.15,Inverness,Organic Potato Growers (Scotland) Ltd,No
165742,IVORY RUSSET,S,3.7,Nairn,Organic Potato Growers (Scotland) Ltd,No
165745,IVORY RUSSET,S,2.8,Nairn,Organic Potato Growers (Scotland) Ltd,No
165747,IVORY RUSSET,S,0.4,Nairn,Organic Potato Growers (Scotland) Ltd,No
165748,IVORY RUSSET,S,3.7,Inverness,Organic Potato Growers (Scotland) Ltd,No
165750,IVORY RUSSET,S,2.8,Nairn,Organic Potato Growers (Scotland) Ltd,No
165751,IVORY RUSSET,SE,2.4,Nairn,Organic Potato Growers (Scotland) Ltd,No
165752,CARA,PB,3.01,Caithness,IPM Potato Group Ltd,No
165753,CARA,PB,0.33,Caithness,IPM Potato Group Ltd,No
165754,SANTIAGO,PB,0.15,Caithness,IPM Potato Group Ltd,No
165755,SANTIAGO,PB,1.63,Caithness,IPM Potato Group Ltd,No
165756,SANTIAGO,PB,1.27,Caithness,IPM Potato Group Ltd,No
165757,BANBA,PB,0.34,Caithness,IPM Potato Group Ltd,No
165758,BANBA,PB,2.21,Caithness,IPM Potato Group Ltd,No
165760,NECTAR,PB,0.57,Caithness,IPM Potato Group Ltd,No
165761,LANORMA,PB,0.85,Aberdeen,Branston Ltd,No
165762,NECTAR,PB,0.15,Caithness,IPM Potato Group Ltd,No
165763,SHANNON,PB,0.9,Caithness,IPM Potato Group Ltd,No
165764,LANORMA,PB,0.25,Aberdeen,Branston Ltd,No
165765,LUCERA,S,1.8,Aberdeen,Branston Ltd,No
165766,LUCERA,S,1.1,Aberdeen,Branston Ltd,No
165767,LUCERA,S,2.4,Aberdeen,Branston Ltd,No
165768,LUCERA,PB,1.83,Aberdeen,Branston Ltd,No
165769,LUNAROSSA,PB,0.073,Aberdeen,Branston Ltd,No
165775,LUNAROSSA,PB,0.003,Aberdeen,Branston Ltd,No
165784,LUNAROSSA,PB,0.024,Aberdeen,Branston Ltd,No
165787,DESIREE,S,3.3,Angus,Cullen Allen Ltd,No
165788,LAURA,PB,0.033,Aberdeen,Branston Ltd,No
165789,BABYLON,S,0.9,Perth,Agrico UK Ltd,No
165791,BABYLON,S,0.2,Perth,Agrico UK Ltd,No
165792,LAURA,PB,0.1,Aberdeen,Branston Ltd,No
165793,CARA,SE,0.8,Angus,Cullen Allen Ltd,No
165794,BABYLON,S,1.5,Perth,Agrico UK Ltd,No
165795,CULTRA,S,0.1,Angus,Cullen Allen Ltd,No
165796,BABYLON,S,4.5,Perth,Agrico UK Ltd,No
165797,LAURA,PB,0.025,Aberdeen,Branston Ltd,No
165798,SPECTRA,S,1.5,Perth,Agrico UK Ltd,No
165810,BERMUDA,PB,0.08,Caithness,IPM Potato Group Ltd,No
165812,BERMUDA,PB,0.42,Caithness,IPM Potato Group Ltd,No
165814,GALACTICA,PB,1.04,Caithness,IPM Potato Group Ltd,No
165815,GALACTICA,PB,0.146,Caithness,IPM Potato Group Ltd,No
165816,FLIPPER,PB,0.13,Caithness,IPM Potato Group Ltd,No
165818,ANNA,PB,0.13,Caithness,IPM Potato Group Ltd,No
165819,ANNA,PB,0.52,Caithness,IPM Potato Group Ltd,No
165820,BUSTER,PB,0.3,Caithness,IPM Potato Group Ltd,No
165821,SORAYA,S,1,Fife,Cullen Allen Ltd,No
165822,BUSTER,PB,0.66,Caithness,IPM Potato Group Ltd,No
165824,SORAYA,S,4.4,Fife,Cullen Allen Ltd,No
165825,BARNA,PB,0.25,Caithness,IPM Potato Group Ltd,No
165826,JAVA,PB,0.07,Caithness,IPM Potato Group Ltd,No
165827,JAVA,PB,0.59,Caithness,IPM Potato Group Ltd,No
165838,LANORMA,S,1.1,Perth,Branston Ltd,No
165839,LANORMA,S,6.1,Perth,Branston Ltd,No
165840,LANORMA,SE,1.9,Perth,Branston Ltd,No
165842,ACCORD,E,0.1,Inverness,Meijer Potato UK,No
165843,ACCORD,E,0.1,Inverness,Meijer Potato UK,No
165844,ACCORD,E,0.1,Inverness,Meijer Potato UK,No
165845,ACCORD,E,0.1,Inverness,Meijer Potato UK,No
165847,ACCORD,E,0.2,Inverness,Meijer Potato UK,No
165848,MELODY,PB,0.14,Inverness,Meijer Potato UK,No
165849,MELODY,PB,0.7,Inverness,Meijer Potato UK,No
165850,ACOUSTIC,PB,2.24,Inverness,Meijer Potato UK,No
165851,ACOUSTIC,PB,0.47,Inverness,Meijer Potato UK,No
165852,ACOUSTIC,PB,0.27,Inverness,Meijer Potato UK,No
165853,ACOUSTIC,S,1.7,Inverness,Meijer Potato UK,No
165854,ACCORD,E,0.2,Inverness,Meijer Potato UK,No
165855,ACOUSTIC,S,0.6,Inverness,Meijer Potato UK,No
165856,MARIS PIPER,S,9.9,Perth,M J & J McLaren,No
165857,MARIS PIPER,S,3.3,Perth,M J & J McLaren,No
165858,MARIS PIPER,S,6.8,Perth,M J & J McLaren,No
165859,MARIS PIPER,E,3.5,Perth,M J & J McLaren,No
165860,MARIS PIPER,SE,12.5,Perth,M J & J McLaren,No
165861,LUCERA,PB,0.003,Aberdeen,Branston Ltd,No
165862,LUCERA,PB,0.05,Aberdeen,Branston Ltd,No
165863,LUCERA,PB,0.042,Aberdeen,Branston Ltd,No
165864,LANORMA,PB,0.023,Aberdeen,Branston Ltd,No
165865,LANORMA,PB,0.049,Aberdeen,Branston Ltd,No
165866,LANORMA,PB,0.017,Aberdeen,Branston Ltd,No
165868,HERMES,E,4.5,Angus,Cullen Allen Ltd,No
165869,HERMES,E,1.1,Angus,Cullen Allen Ltd,No
165874,MARIS PIPER,E,11.5,Angus,Craignathro Farms Ltd,No
165875,CLEO,S,0.1,Angus,Classified Crops Limited,No
165876,CARA,S,1.1,Perth,Bennett Seed Exports Ltd,No
165877,CARA,SE,5.9,Angus,Craignathro Farms Ltd,No
165878,LANORMA,S,1.2,Angus,Branston Ltd,No
165879,MARIS PIPER,S,2.2,Angus,Craignathro Farms Ltd,No
165880,MARIS PIPER,SE,6.4,Angus,Craignathro Farms Ltd,No
165881,MARIS PIPER,S,6,Kincardine,Gordon A Reid,No
165884,HERMES,S,0.8,Angus,Craignathro Farms Ltd,No
165888,CARA,S,14.2,Kincardine,Gordon A Reid,No
165892,HERMES,SE,2.4,Angus,Craignathro Farms Ltd,No
165894,LANORMA,SE,1.5,Angus,Branston Ltd,No
165895,DESIREE,S,7.1,Kincardine,Gordon A Reid,No
165899,DESIREE,S,8.7,Kincardine,Gordon A Reid,No
165900,VERDI,PB,0.61,Aberdeen,Solana Seeds United Kingdom Ltd,No
165901,LAPERLA,PB,0.33,Aberdeen,Solana Seeds United Kingdom Ltd,No
165902,LAPERLA,PB,0.3,Aberdeen,Solana Seeds United Kingdom Ltd,No
165903,LAPERLA,PB,0.28,Aberdeen,Solana Seeds United Kingdom Ltd,No
165904,CARUSO,PB,0.93,Aberdeen,Solana Seeds United Kingdom Ltd,No
165905,CARUSO,PB,0.36,Aberdeen,Solana Seeds United Kingdom Ltd,No
165906,ALMONDA,PB,0.41,Aberdeen,Solana Seeds United Kingdom Ltd,No
165907,ALMONDA,PB,0.02,Aberdeen,Solana Seeds United Kingdom Ltd,No
165908,NOYA,PB,0.34,Aberdeen,Solana Seeds United Kingdom Ltd,No
165909,VERDI,PB,1.38,Aberdeen,Solana Seeds United Kingdom Ltd,No
165910,GEORGINA,S,3.7,Angus,Branston Ltd,No
165911,MARIS PIPER,S,4.2,Kincardine,Gordon A Reid,No
165912,BELMONDA,PB,2.01,Aberdeen,Solana Seeds United Kingdom Ltd,No
165913,BELMONDA,PB,0.7,Aberdeen,Solana Seeds United Kingdom Ltd,No
165914,ATLANTIC,E,1.8,Angus,Craignathro Farms Ltd,No
165915,ALMONDA,S,1,Aberdeen,Solana Seeds United Kingdom Ltd,No
165916,DESIREE,S,2.2,Kincardine,Gordon A Reid,No
165918,CARUSO,PB,1.89,Aberdeen,Solana Seeds United Kingdom Ltd,No
165919,CARUSO,PB,0.58,Aberdeen,Solana Seeds United Kingdom Ltd,No
165920,CARUSO,PB,1.74,Aberdeen,Solana Seeds United Kingdom Ltd,No
165921,CARUSO,PB,1.34,Aberdeen,Solana Seeds United Kingdom Ltd,No
165922,CARUSO,S,2,Aberdeen,Solana Seeds United Kingdom Ltd,No
165923,LAPERLA,S,2.6,Aberdeen,Solana Seeds United Kingdom Ltd,No
165924,LAPERLA,PB,0.65,Aberdeen,Solana Seeds United Kingdom Ltd,No
165925,CARA,S,2.2,Kincardine,Gordon A Reid,No
165926,LAPERLA,PB,0.2,Aberdeen,Solana Seeds United Kingdom Ltd,No
165927,LAPERLA,PB,0.41,Aberdeen,Solana Seeds United Kingdom Ltd,No
165928,LAPERLA,PB,0.15,Aberdeen,Solana Seeds United Kingdom Ltd,No
165931,LADY BALFOUR,PB,0.34,Inverness,Greenvale AP,No
165932,LADY BALFOUR,PB,0.41,Inverness,Greenvale AP,No
165933,JESTER,PB,1.68,Inverness,Greenvale AP,No
165934,JESTER,PB,0.34,Inverness,Greenvale AP,No
165935,VENEZIA,PB,0.5,Inverness,Europlant for Greenvale AP,No
165936,KING EDWARD,S,1,Kincardine,Gordon A Reid,No
165938,JAZZY,PB,0.09,Inverness,Meijer Potato UK,No
165939,JAZZY,PB,0.03,Inverness,Meijer Potato UK,No
165941,LADY BALFOUR,PB,0.01,Inverness,Europlant for Greenvale AP,No
165942,VENEZIA,PB,2.43,Inverness,Europlant for Greenvale AP,No
165946,JAZZY,PB,0.87,Inverness,Meijer Potato UK,No
165947,JELLY,S,0.9,Nairn,Europlant for Greenvale AP,No
165949,EDISON,S,0.9,Kincardine,Solana Seeds United Kingdom Ltd,No
165950,MIRANDA,S,1.6,Kincardine,Solana Seeds United Kingdom Ltd,No
166045,TYSON,S,2.6,Perth,Stet for Greenvale AP,No
166047,ALBERTA,PB,0.012,Aberdeen,Maincrop Potatoes Ltd,No
166049,ALBERTA,PB,0.36,Aberdeen,Maincrop Potatoes Ltd,No
166050,LADY BALFOUR,S,0.8,Fife,Greenvale AP,No
166051,TYSON,S,1.3,Fife,Stet for Greenvale AP,No
166052,LADY BALFOUR,SE,8.7,Fife,Greenvale AP,No
166068,ANNALISA,PB,0.11,Aberdeen,Branston Ltd,No
166069,ANNALISA,PB,0.053,Aberdeen,Branston Ltd,No
166070,ANNALISA,PB,0.05,Aberdeen,Branston Ltd,No
166071,ANNALISA,PB,0.014,Aberdeen,Branston Ltd,No
166157,ASPARGES,E,0.4,Angus,Salmon Gibston Farms Ltd,No
166158,CARA,S,0.7,Angus,Salmon Gibston Farms Ltd,No
166159,CHARLOTTE,S,0.4,Angus,Salmon Gibston Farms Ltd,No
166160,CHARLOTTE,S,0.1,Angus,Salmon Gibston Farms Ltd,No
166161,PINK FIR APPLE,S,0.5,Angus,Salmon Gibston Farms Ltd,No
166162,ASPARGES,S,0.1,Angus,Salmon Gibston Farms Ltd,No
166163,CHARLOTTE,S,0.4,Angus,Salmon Gibston Farms Ltd,No
166164,PINK FIR APPLE,S,0.1,Angus,Salmon Gibston Farms Ltd,No
166165,ASPARGES,S,0.1,Angus,Salmon Gibston Farms Ltd,No
166166,CHARLOTTE,S,0.1,Angus,Salmon Gibston Farms Ltd,No
166167,BELLE DE FONTENAY,S,0.1,Angus,Salmon Gibston Farms Ltd,No
166171,CARA,S,1.6,Angus,IPM Potato Group Ltd,No
166172,ELECTRA,S,0.6,Angus,IPM Potato Group Ltd,No
166173,ELECTRA,SE,5.2,Angus,IPM Potato Group Ltd,No
166174,CARA,SE,4,Angus,IPM Potato Group Ltd,No
166175,CARA,SE,4.8,Angus,IPM Potato Group Ltd,No
166176,GALACTICA,SE,4,Angus,IPM Potato Group Ltd,No
166177,BARNA,SE,3.5,Angus,IPM Potato Group Ltd,No
166178,BARNA,S,0.9,Angus,IPM Potato Group Ltd,No
166179,BARNA,SE,0.9,Angus,IPM Potato Group Ltd,No
166180,HERMES,SE,3.6,Angus,IPM Potato Group Ltd,No
166181,HERMES,S,0.4,Angus,IPM Potato Group Ltd,No
166182,KINGSMAN,S,1.6,Perth,Cygnet Potato Breeders Ltd,No
166183,MARIS PIPER,E,3.6,Angus,F B Murray,No
166184,MARIS PIPER,S,1.6,Perth,M J & J McLaren,No
166185,VALOR,PB,0.03,Perth,Caledonia Potatoes Ltd,No
166187,MARKIES,SE,1,Kincardine,Agrico UK Ltd,No
166193,INNOVATOR,S,4.5,Angus,McCain Potatoes,No
166194,RUSSET BURBANK,S,4.5,Angus,McCain Potatoes,No
166199,CRISTINA,PB,0.017,Caithness,IPM Potato Group Ltd,No
166203,JAVA,PB,0.031,Caithness,IPM Potato Group Ltd,No
166204,BANBA,PB,0.028,Caithness,IPM Potato Group Ltd,No
166208,CARA,PB,0.036,Caithness,IPM Potato Group Ltd,No
166216,BARNA,PB,0.054,Caithness,IPM Potato Group Ltd,No
166218,FLIPPER,PB,0.022,Caithness,IPM Potato Group Ltd,No
166220,SANTIAGO,PB,0.014,Caithness,IPM Potato Group Ltd,No
166221,ANNA,PB,0.011,Caithness,IPM Potato Group Ltd,No
166223,GALACTICA,PB,0.024,Caithness,IPM Potato Group Ltd,No
166224,BERMUDA,PB,0.018,Caithness,IPM Potato Group Ltd,No
166225,SUNLIGHT,PB,0.016,Caithness,IPM Potato Group Ltd,No
166226,BUSTER,PB,0.04,Caithness,IPM Potato Group Ltd,No
166227,SHANNON,PB,0.119,Caithness,IPM Potato Group Ltd,No
166228,SHANNON,PB,0.059,Caithness,IPM Potato Group Ltd,No
166229,BUSTER,PB,0.046,Caithness,IPM Potato Group Ltd,No
166232,INNOVATOR,SE,5.7,Moray,Organic Potato Growers (Scotland) Ltd,No
166234,INNOVATOR,E,1.2,Moray,Organic Potato Growers (Scotland) Ltd,No
166235,MARIS PEER,S,0.5,Moray,Organic Potato Growers (Scotland) Ltd,No
166240,MARIS PEER,PB,0.45,Inverness,Organic Potato Growers (Scotland) Ltd,No
166241,MARIS PEER,SE,0.8,Moray,Organic Potato Growers (Scotland) Ltd,No
166245,IVORY RUSSET,SE,3,Nairn,Organic Potato Growers (Scotland) Ltd,No
166250,IVORY RUSSET,SE,5.6,Nairn,Organic Potato Growers (Scotland) Ltd,No
166252,IVORY RUSSET,SE,1,Nairn,Organic Potato Growers (Scotland) Ltd,No
166257,MARIS PEER,SE,4.3,Nairn,Organic Potato Growers (Scotland) Ltd,No
166265,IVORY RUSSET,E,4.2,Nairn,Organic Potato Growers (Scotland) Ltd,No
166285,INNOVATOR,S,3.9,Inverness,Organic Potato Growers (Scotland) Ltd,No
166287,VENEZIA,S,1,Nairn,Europlant for Greenvale AP,No
166288,CARA,SE,1.2,Kincardine,J I Forbes & Partner,No
166289,CARA,E,2.6,Kincardine,J I Forbes & Partner,No
166290,CARA,SE,4.6,Kincardine,J I Forbes & Partner,No
166307,RED KING EDWARD,SE,0.4,Perth,Strathmore Potatoes Ltd,No
166313,PENTLAND DELL,S,4.8,Kincardine,J I Forbes & Partner,No
166314,PENTLAND DELL,SE,4.2,Kincardine,J I Forbes & Partner,No
166317,ALOUETTE,PB,0.01,Aberdeen,Agrico UK Ltd,No
166318,PREMIERE,PB,0.01,Aberdeen,Agrico UK Ltd,No
166319,RUDOLPH,PB,0.15,Aberdeen,Agrico UK Ltd,No
166320,PREMIERE,PB,0.08,Aberdeen,Agrico UK Ltd,No
166321,ALOUETTE,PB,0.09,Aberdeen,Agrico UK Ltd,No
166322,RUDOLPH,SE,1.4,Aberdeen,Agrico UK Ltd,No
166323,RUDOLPH,PB,1.32,Aberdeen,Agrico UK Ltd,No
166324,PREMIERE,PB,0.4,Aberdeen,Agrico UK Ltd,No
166325,MARFONA,S,0.2,Perth,Strathmore Potato Growers Ltd,No
166326,MARFONA,E,3.2,Perth,Strathmore Potato Growers Ltd,No
166337,IVORY RUSSET,PB,0.18,Orkney,HZPC UK Limited,No
166338,IVORY RUSSET,PB,0.01,Orkney,HZPC UK Limited,No
166339,CHALLENGER,PB,0.2,Orkney,HZPC UK Limited,No
166340,CHALLENGER,PB,0.08,Orkney,HZPC UK Limited,No
166341,IVORY RUSSET,PB,0.44,Orkney,HZPC UK Limited,No
166342,CHALLENGER,PB,1.15,Orkney,HZPC UK Limited,No
166344,SAGITTA,PB,0.92,Orkney,HZPC UK Limited,No
166345,ARRAN PILOT,PB,0.01,Orkney,Strathmore Potatoes Ltd,No
166346,PIPPA,PB,0.02,Orkney,Strathmore Potatoes Ltd,No
166347,CAESAR,PB,0.02,Orkney,HZPC UK Limited,No
166348,MARIS PIPER,PB,0.02,Orkney,Farewell Farms,No
166349,HERMES,S,4.2,Angus,D & J Grant,No
166350,HERMES,SE,4.4,Angus,D & J Grant,No
166351,DESIREE,PB,0.015,Orkney,Farewell Farms,No
166352,PENTLAND DELL,SE,5,Angus,D & J Grant,No
166354,PENTLAND DELL,S,5,Angus,D & J Grant,No
166355,MARFONA,S,0.3,Orkney,Strathmore Potato Growers Ltd,No
166356,HERMES,S,1.3,Angus,D & J Grant,No
166358,WILJA,S,8.4,Angus,D & J Grant,No
166360,MARIS BARD,SE,0.1,Orkney,Strathmore Potatoes Ltd,No
166361,MARIS BARD,SE,0.1,Orkney,Strathmore Potatoes Ltd,No
166365,MARIS PIPER,PB,0.06,Orkney,Farewell Farms,No
166366,MARIS PIPER,PB,0.15,Orkney,Farewell Farms,No
166367,MARIS PIPER,PB,0.06,Orkney,Farewell Farms,No
166368,DRUID,PB,0.01,Aberdeen,IPM Potato Group Ltd,No
166369,DRUID,PB,0.08,Aberdeen,IPM Potato Group Ltd,No
166370,FANDANGO,PB,0.4,Aberdeen,IPM Potato Group Ltd,No
166371,NECTAR,PB,0.37,Aberdeen,IPM Potato Group Ltd,No
166372,FANDANGO,SE,0.1,Aberdeen,IPM Potato Group Ltd,No
166373,NECTAR,S,2.3,Aberdeen,IPM Potato Group Ltd,No
166374,DRUID,PB,1.25,Aberdeen,IPM Potato Group Ltd,No
166375,FANDANGO,SE,1.5,Aberdeen,IPM Potato Group Ltd,No
166376,DRUID,S,5,Aberdeen,IPM Potato Group Ltd,No
166377,PALACE,PB,0.01,Aberdeen,Agrico UK Ltd,No
166378,PALACE,PB,0.06,Aberdeen,Agrico UK Ltd,No
166414,ARGOS,E,9.4,Kincardine,Classified Crops Limited,No
166415,ARGOS,E,2.5,Kincardine,Classified Crops Limited,No
166417,LA STRADA,S,3.5,Aberdeen,Cygnet PEP Ltd,No
166418,LA STRADA,S,4.4,Aberdeen,Cygnet PEP Ltd,No
166419,LA STRADA,S,0.8,Aberdeen,Cygnet PEP Ltd,No
166420,CARA,S,6.1,Banff,Cygnet PEP Ltd,No
166421,CARA,S,1.4,Banff,Cygnet PEP Ltd,No
166422,ATLANTIC,S,16.3,Aberdeen,Cygnet PEP Ltd,No
166423,ATLANTIC,S,1.9,Aberdeen,Cygnet PEP Ltd,No
166424,ATLANTIC,S,1.8,Aberdeen,Cygnet PEP Ltd,No
166425,ATLANTIC,S,0.2,Aberdeen,Cygnet PEP Ltd,No
166426,ATLANTIC,S,5.6,Aberdeen,Cygnet PEP Ltd,No
166427,ATLANTIC,S,0.3,Aberdeen,Cygnet PEP Ltd,No
166428,HERMES,S,7.8,Banff,Cygnet PEP Ltd,No
166429,HERMES,S,0.7,Banff,Cygnet PEP Ltd,No
166430,ATLANTIC,S,8.8,Moray,Cygnet PEP Ltd,No
166431,ATLANTIC,S,1.7,Moray,Cygnet PEP Ltd,No
166432,ATLANTIC,S,11.1,Aberdeen,Cygnet PEP Ltd,No
166433,ATLANTIC,S,1.4,Aberdeen,Cygnet PEP Ltd,No
166434,CARA,S,7.1,Banff,Cygnet PEP Ltd,No
166435,CARA,SE,0.8,Banff,Cygnet PEP Ltd,No
166436,LA STRADA,S,1.2,Banff,Cygnet PEP Ltd,No
166437,SAFIYAH,SE,2.8,Banff,Cygnet PEP Ltd,No
166438,SAFIYAH,SE,1.4,Banff,Cygnet PEP Ltd,No
166439,SAFIYAH,SE,1.2,Banff,Cygnet PEP Ltd,No
166440,SPUNTA,S,10.3,Aberdeen,Cygnet PEP Ltd,No
166441,BABY LOU,S,1.4,Angus,Solana Seeds United Kingdom Ltd,No
166442,SPUNTA,S,2.4,Aberdeen,Cygnet PEP Ltd,No
166443,SPUNTA,S,1.1,Aberdeen,Cygnet PEP Ltd,No
166444,BABY LOU,SE,4,Angus,Solana Seeds United Kingdom Ltd,No
166445,HERMES,S,4.1,Moray,Cygnet PEP Ltd,No
166446,HERMES,S,0.5,Moray,Cygnet PEP Ltd,No
166447,SAFIYAH,SE,2.3,Moray,Cygnet PEP Ltd,No
166448,SAFIYAH,SE,1.1,Moray,Cygnet PEP Ltd,No
166449,LA STRADA,S,0.5,Banff,Cygnet PEP Ltd,No
166450,HERMES,S,0.9,Banff,Cygnet PEP Ltd,No
166451,ATLANTIC,S,2.1,Banff,Cygnet PEP Ltd,No
166452,DESIREE,S,0.9,Banff,Cygnet PEP Ltd,No
